% function evaluation | noise-free fitness - Fopt (4.078000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.553829362e+01 +8.553829362e+01 +2.491829362e+01 +2.491829362e+01 -2.9654e-01 -4.4343e+00 +1.8992e+00 +3.8517e+00 -3.0038e+00 +3.1323e+00 -2.6685e+00 +3.7742e+00 +2.4347e+00 +2.3738e+00 +4.9779e+00 +4.4213e+00 -7.5651e-01 -4.4700e+00 +3.4054e+00 -1.9796e+00 -3.6618e+00 -2.8371e+00 -3.1593e+00 +2.8738e+00
% function evaluation | noise-free fitness - Fopt (2.864600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.567350485e+01 +8.567350485e+01 +3.721335049e+02 +3.721335049e+02 -1.6535e-01 -2.4599e+00 -1.5860e-01 -3.2351e+00 +2.1713e+00 +3.2115e+00 -5.0840e-01 -3.4424e+00 -1.5135e+00 -9.7684e-01 +3.9253e+00 -1.8633e-01 -4.6442e+00 +1.2004e+00 -4.5315e+00 +2.2634e+00 -1.6444e+00 -4.0350e+00 +4.9829e+00 -2.7458e+00
% function evaluation | noise-free fitness - Fopt (1.134200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.103419898e+01 +8.103419898e+01 +1.944541990e+02 +1.944541990e+02 -2.1094e+00 -3.5264e+00 +4.9874e+00 +2.9907e+00 -2.6906e+00 -1.0926e+00 +2.3865e+00 +1.0587e+00 -1.8891e+00 -1.1125e+00 -4.4843e-01 -4.1462e+00 +2.8851e+00 -4.5290e+00 +2.5988e+00 +4.6936e+00 +3.8921e-01 -1.2551e+00 +4.9102e+00 -4.5549e+00
% function evaluation | noise-free fitness - Fopt (-1.958600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.531894612e+01 +8.531894612e+01 -1.105410539e+02 -1.105410539e+02 +3.1936e+00 +3.5821e+00 +2.8898e+00 -3.0619e+00 -1.0496e+00 +1.5946e+00 -3.8021e+00 -2.9201e-01 +1.3571e+00 -4.3162e+00 -4.1597e+00 +2.7258e+00 +1.6835e+00 -2.8046e+00 +2.7295e+00 +4.3647e+00 +3.0226e+00 -2.5454e+00 -3.4895e+00 +3.2290e+00
% function evaluation | noise-free fitness - Fopt (-5.760000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.550628995e+01 +8.550628995e+01 +7.974628995e+01 +7.974628995e+01 +2.7047e+00 +3.4464e+00 -1.4850e+00 +4.2719e+00 -1.5573e+00 -1.2622e+00 -3.7889e+00 +4.8037e+00 +7.2260e-01 -5.9432e-03 +2.2169e+00 -2.9038e+00 +2.9854e+00 -4.3282e+00 -5.3757e-01 +2.7548e+00 -2.5650e-01 +2.5200e+00 -2.7691e+00 -3.3173e+00
% function evaluation | noise-free fitness - Fopt (-4.986500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.542074174e+01 +8.542074174e+01 -4.132292583e+02 -4.132292583e+02 +8.6464e-01 -2.9202e-01 -3.8707e-01 +2.5883e+00 +3.2322e+00 +3.1007e+00 -4.2334e+00 -3.9793e+00 -2.8803e+00 +3.6099e-01 -1.9006e+00 -4.2353e+00 -1.4088e-01 -3.3912e+00 -4.2940e+00 -3.6483e+00 +4.1709e+00 +2.3052e+00 +9.8753e-01 +1.4353e+00
% function evaluation | noise-free fitness - Fopt (-4.286000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.568195741e+01 +8.568195741e+01 +4.282195741e+01 +4.282195741e+01 +1.4567e+00 -4.3119e+00 +2.8655e+00 -4.5470e+00 -2.6742e+00 +2.7230e+00 -2.7006e+00 -4.4295e+00 +1.6197e+00 +4.1065e+00 -3.3833e+00 +2.4413e+00 +2.6878e+00 +6.8552e-01 -3.2173e+00 +2.3316e-01 -4.7495e+00 -1.1658e+00 -3.5136e+00 +1.9015e+00
