% function evaluation | noise-free fitness - Fopt (1.238300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
82 +9.800146154e+04 +9.800146154e+04 +9.805680154e+04 +9.805680154e+04 -3.7300e-01 -7.6948e-01 +2.2045e+00 -7.7446e-01 +3.4629e+00 -2.3166e+00 -1.5539e+00 -3.8530e+00 -4.2537e+00 +4.5667e+00 -4.7238e-01 -7.2537e-01 +2.1352e+00 -2.6886e+00 +2.4426e-02 +3.3545e+00 -1.8662e+00 +2.1891e+00 -8.7408e-01 +6.2632e-01
% function evaluation | noise-free fitness - Fopt (-9.033000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.243181185e+05 +3.243181185e+05 +3.242277885e+05 +3.242277885e+05 -2.9169e+00 +9.4718e-01 -4.6708e+00 -3.8503e+00 +2.1768e+00 -1.8756e+00 -2.5204e+00 +1.6894e+00 -8.5116e-01 +3.6005e+00 -3.1610e+00 -2.6824e+00 +7.6102e-01 -4.9795e+00 -3.2260e+00 +4.8734e+00 +4.2121e+00 +5.1125e-01 +6.9448e-02 -4.9682e+00
2 +1.799849822e+05 +1.799849822e+05 +1.798946522e+05 +1.798946522e+05 -4.3857e+00 -1.5180e+00 -5.2272e-01 -7.9073e-02 -3.9835e+00 -1.6155e+00 +4.0860e+00 +3.5400e-02 -4.8179e+00 -2.2362e-01 -9.2521e-01 -1.4955e-01 +1.3772e+00 -2.6499e+00 +1.3734e+00 +7.9428e-01 -9.6285e-02 -2.5157e+00 -1.0981e+00 -4.3612e+00
10 +1.430099424e+05 +1.430099424e+05 +1.429196124e+05 +1.429196124e+05 +3.0770e+00 +2.6331e+00 -2.7132e+00 -4.7957e-01 +7.5952e-01 +2.1823e+00 +1.0057e+00 -2.3814e-01 -2.6217e+00 +1.7959e+00 -1.4456e+00 +2.1330e+00 +1.3994e+00 +4.0392e+00 -1.4161e+00 +3.1828e+00 -1.5104e+00 +7.7682e-01 +3.8811e+00 +3.3951e+00
64 +6.887947011e+04 +6.887947011e+04 +6.878914011e+04 +6.878914011e+04 +5.3920e-01 +4.7928e-01 -3.4285e-01 +3.0020e+00 +3.5676e+00 +3.1309e+00 -2.1907e+00 +5.4258e-01 -1.3043e+00 -1.9793e+00 +1.3788e+00 +7.8442e-01 -1.9728e+00 +2.1843e-01 +2.2900e+00 +3.6836e+00 +2.5974e+00 -4.7907e-01 -4.3202e-01 -3.1040e+00
% function evaluation | noise-free fitness - Fopt (6.561000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.696166486e+05 +3.696166486e+05 +3.696822586e+05 +3.696822586e+05 -3.1268e+00 +3.9369e+00 -1.6386e+00 -2.5752e+00 -4.4820e+00 +2.5685e+00 +1.1851e+00 +1.3918e+00 +6.9697e-01 +7.6164e-02 -4.3819e-01 +4.7554e+00 +4.7154e+00 -7.6843e-01 +4.9643e-01 -3.1345e+00 +4.4832e+00 +4.3269e+00 +9.4871e-01 -3.1647e+00
17 +1.980620986e+05 +1.980620986e+05 +1.981277086e+05 +1.981277086e+05 +7.4243e-01 +4.7865e+00 -4.1013e-01 +4.0242e+00 -1.9795e+00 +1.2132e+00 +1.1545e+00 -6.0480e-01 -4.6835e+00 -1.5372e+00 +2.3305e+00 -2.5907e+00 +2.2983e+00 -3.5294e+00 -4.2565e+00 +2.4856e+00 +2.5099e+00 +4.0470e+00 -2.7856e+00 +6.0667e-01
23 +1.455390208e+05 +1.455390208e+05 +1.456046308e+05 +1.456046308e+05 -3.2902e-01 +3.2119e+00 -1.1983e+00 -1.2384e+00 +3.1915e-01 +3.3955e+00 -2.7580e+00 +3.0286e-01 +1.6461e+00 +3.3126e-01 +2.9669e+00 -4.5386e+00 +1.2926e+00 +4.4320e+00 -3.3612e+00 +3.1698e+00 -2.2710e+00 +2.9741e+00 +2.2377e+00 -1.1342e+00
63 +8.883585721e+04 +8.883585721e+04 +8.890146721e+04 +8.890146721e+04 -2.8953e+00 -3.1317e+00 -3.1677e+00 +4.5719e+00 +3.8762e+00 +8.5485e-01 -2.1033e+00 -2.9048e+00 -2.3265e+00 +1.2410e+00 +1.1620e+00 -9.9595e-02 +2.2371e+00 -2.7994e+00 -2.7899e+00 +1.6640e+00 -1.0854e+00 -4.4741e-02 +1.0790e+00 +2.0727e+00
% function evaluation | noise-free fitness - Fopt (-2.900800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.376281455e+05 +3.376281455e+05 +3.373380655e+05 +3.373380655e+05 +3.3151e+00 +1.1244e+00 +2.7444e+00 +1.2178e+00 +2.4957e+00 -1.9383e+00 +2.1603e+00 +2.9120e+00 +7.4573e-01 +4.6801e+00 -1.7527e+00 -4.1606e+00 +4.6832e+00 -2.2867e+00 +1.9239e-01 -2.4713e+00 +3.2641e+00 -2.1302e+00 +3.1788e+00 -2.1554e+00
15 +1.717257186e+05 +1.717257186e+05 +1.714356386e+05 +1.714356386e+05 -1.2749e+00 +1.5516e+00 -2.9092e+00 -2.6643e+00 +3.1350e+00 +6.2962e-01 +3.0626e+00 -3.5341e+00 +4.8041e+00 -1.4055e+00 +2.9041e+00 -4.2167e-01 +2.5848e-01 +1.3084e+00 +4.2593e+00 -8.0254e-01 +1.2091e+00 +3.5387e+00 +4.0323e+00 -4.3360e-02
28 +1.485560249e+05 +1.485560249e+05 +1.482659449e+05 +1.482659449e+05 +3.4061e+00 +3.1609e+00 +5.9462e-01 -3.9075e-01 -1.8303e+00 -2.2123e+00 +2.2337e+00 +4.0176e+00 -1.8036e+00 +4.8278e+00 -3.3138e+00 -2.2287e+00 +1.3689e+00 +2.2330e+00 +1.2397e+00 +2.9324e+00 +4.7198e+00 +1.0905e-01 +4.3584e+00 -2.8021e+00
68 +9.042048241e+04 +9.042048241e+04 +9.013040241e+04 +9.013040241e+04 -1.6749e+00 +1.8576e+00 +3.5750e-01 -3.1535e+00 -4.1746e+00 -3.9672e+00 -6.7372e-01 +4.5888e+00 +1.1044e+00 +1.1381e+00 +1.6395e-01 -1.7293e+00 -4.6949e+00 -3.7590e-01 +1.1772e+00 +1.5530e+00 +1.6680e+00 +1.7508e+00 -2.2650e+00 +3.9914e+00
% function evaluation | noise-free fitness - Fopt (2.510000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.747169792e+05 +2.747169792e+05 +2.747420792e+05 +2.747420792e+05 -1.9408e+00 +1.6898e+00 -3.2495e+00 -3.5100e+00 +1.2481e+00 -1.1183e+00 -3.7553e+00 +3.0968e+00 +1.1303e+00 -1.4305e+00 +1.8409e+00 +3.7446e+00 -1.6148e+00 +2.2842e+00 +2.2223e+00 -3.0982e+00 +1.6334e+00 +2.4619e+00 +4.6209e+00 -4.5360e+00
3 +1.125932457e+05 +1.125932457e+05 +1.126183457e+05 +1.126183457e+05 +3.6031e-01 +3.6564e-01 -1.3689e+00 +4.6386e+00 -3.1278e+00 +5.9832e-01 +2.2152e+00 -1.6987e+00 -2.2487e+00 -7.4576e-01 -3.8839e+00 -1.3227e+00 -6.3679e-01 +2.5773e+00 -4.6662e-01 -3.3965e+00 +3.7241e-01 -5.7794e-01 +2.7370e+00 -1.3216e+00
107 +8.420428950e+04 +8.420428950e+04 +8.422938950e+04 +8.422938950e+04 -2.7216e-01 -1.7570e+00 -3.8336e+00 +1.4042e+00 -2.5138e+00 -3.3140e+00 -4.3727e-01 +1.8882e+00 -2.1452e+00 -2.4041e-01 +2.3760e+00 -1.1797e-01 -1.4706e+00 +4.6124e+00 -5.4048e+00 +1.6395e+00 +2.5305e-01 +2.6104e+00 +1.0162e+00 -2.7522e+00
156 +4.933150384e+04 +4.933150384e+04 +4.935660384e+04 +4.935660384e+04 +3.3441e+00 +2.6828e+00 -5.5200e-01 +1.0127e+00 -2.1579e-01 -3.6656e+00 +1.3824e+00 +1.6719e+00 -1.2771e+00 +2.2606e+00 -2.8917e+00 +1.0971e+00 -2.1296e+00 +2.1236e-01 -3.5198e+00 +3.1580e+00 +5.3407e-02 -3.9399e+00 +1.0168e+00 -5.0181e-01
% function evaluation | noise-free fitness - Fopt (-8.756000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.111549351e+05 +3.111549351e+05 +3.110673751e+05 +3.110673751e+05 -4.5690e+00 +1.0314e+00 +4.7155e+00 +3.3301e-01 +1.1748e+00 -2.0628e+00 +1.7773e+00 +2.1791e+00 +4.1405e+00 -2.2199e+00 +7.4402e-01 -2.7026e+00 +3.2065e+00 -3.0313e+00 +3.6424e-01 +9.2304e-02 -1.1809e+00 +5.1224e-01 -2.6438e+00 +3.5547e+00
2 +1.305764480e+05 +1.305764480e+05 +1.304888880e+05 +1.304888880e+05 -5.4116e-01 +8.3724e-01 -1.4709e+00 +8.6528e-01 -2.5303e+00 +1.0430e+00 -4.3217e-02 +2.9841e+00 -8.3395e-01 -2.2059e+00 +2.5823e+00 +2.4438e-01 +2.7516e-01 +2.7493e+00 +9.7520e-01 +4.7844e+00 +5.3488e-01 -2.9184e+00 -3.7256e+00 +3.0814e+00
60 +8.837950944e+04 +8.837950944e+04 +8.829194944e+04 +8.829194944e+04 +8.8732e-01 +2.0189e+00 +6.0768e-01 -1.1124e+00 +6.8769e-01 +1.5624e-01 +4.8865e+00 +2.0961e+00 +3.7785e+00 -2.4152e+00 +4.4603e-01 -3.6706e-02 -1.7901e+00 -1.9046e+00 -2.9978e+00 +8.1148e-02 -3.8594e+00 -2.2248e-01 +3.3636e-01 -2.6501e+00
% function evaluation | noise-free fitness - Fopt (6.007000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.044260537e+05 +6.044260537e+05 +6.044861237e+05 +6.044861237e+05 -2.5379e+00 +4.4347e+00 +1.0557e+00 -3.3291e+00 -4.0389e+00 -1.8341e+00 +8.0004e-01 +3.4797e+00 +4.0937e+00 -3.5450e+00 -2.9088e+00 -4.6769e+00 +4.6231e+00 +4.4865e+00 -2.8009e+00 +2.0828e+00 -1.3159e+00 -3.4994e+00 +1.5092e+00 -4.4940e+00
2 +2.534957278e+05 +2.534957278e+05 +2.535557978e+05 +2.535557978e+05 -4.7120e+00 +2.2088e+00 +1.5052e+00 -9.1723e-01 -2.2718e+00 +8.1855e-01 +4.1651e+00 -8.0426e-01 +2.7119e+00 +3.4740e-01 +7.9137e-01 +2.8349e-01 +1.0292e+00 -4.0715e+00 -4.8317e+00 +3.2553e+00 -2.7410e+00 +5.4377e-01 +4.7070e+00 +2.7534e+00
5 +1.057580412e+05 +1.057580412e+05 +1.058181112e+05 +1.058181112e+05 -1.1001e+00 -4.2483e+00 +2.4649e+00 +3.3672e+00 -1.4370e+00 +1.5044e+00 +2.8895e+00 -5.5155e-01 -2.4339e+00 +9.0509e-01 -4.0538e+00 -4.2099e+00 +2.9888e+00 -1.5951e-01 -2.9445e+00 -7.8855e-01 +1.9217e+00 -1.6444e+00 -1.0632e+00 -9.8687e-01
48 +5.876764461e+04 +5.876764461e+04 +5.882771461e+04 +5.882771461e+04 -1.2878e+00 -4.7404e+00 +3.3817e+00 +2.6216e+00 +1.3156e+00 +5.8239e-01 +1.9186e+00 -3.9866e+00 +1.0118e+00 -5.0582e-01 -1.6354e+00 +8.6469e-03 -4.0215e+00 +1.0160e+00 -3.5339e+00 -2.0660e+00 -2.7981e+00 +1.8633e+00 -3.7161e+00 +8.8558e-01
% function evaluation | noise-free fitness - Fopt (-1.366300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.033612152e+05 +8.033612152e+05 +8.032245852e+05 +8.032245852e+05 +3.9358e+00 -3.2254e+00 -8.4581e-01 +1.4472e+00 +1.5005e-02 -1.5017e+00 +9.1722e-01 +2.4185e+00 -4.8015e+00 -1.1829e+00 +4.8150e+00 +4.0576e+00 +4.7522e+00 -2.2678e+00 -5.5324e-01 -2.6977e+00 +1.3607e+00 +8.6345e-01 +4.9596e+00 +3.1014e+00
2 +3.014770291e+05 +3.014770291e+05 +3.013403991e+05 +3.013403991e+05 +7.6462e-01 +3.3082e+00 -4.4911e+00 +8.8486e-01 +3.2195e-01 -4.5347e-01 -4.8521e+00 -2.0301e+00 -2.4358e+00 +4.4570e+00 -4.5974e+00 -3.1105e+00 -2.7693e+00 -3.8994e+00 -1.0320e+00 +7.7506e-01 -1.0842e+00 -5.6982e-01 -1.3226e+00 +1.2389e+00
6 +2.172775218e+05 +2.172775218e+05 +2.171408918e+05 +2.171408918e+05 -5.9539e-01 -2.6745e+00 -1.9198e+00 -1.8474e+00 +2.3527e+00 -1.1785e+00 +1.1646e+00 -3.3231e+00 +4.2973e+00 -6.7893e-01 +3.6435e+00 +4.3244e-01 -2.2501e+00 -2.5424e+00 +1.0251e+00 +9.4794e-01 +4.9730e+00 +3.2822e+00 +3.5893e+00 -2.3783e+00
8 +1.337920695e+05 +1.337920695e+05 +1.336554395e+05 +1.336554395e+05 +2.6928e+00 -9.0622e-01 -1.1705e+00 -2.4500e+00 -2.4303e+00 -2.1226e+00 +2.4880e-01 -3.1346e+00 +2.5597e+00 +2.3080e+00 +3.7773e-01 +3.5404e-01 +1.5940e-02 -4.3860e+00 +1.9301e+00 +1.4415e+00 -3.7856e+00 -1.0579e+00 -1.5252e+00 +4.5055e+00
21 +6.070064710e+04 +6.070064710e+04 +6.056401710e+04 +6.056401710e+04 -4.8021e+00 -5.7267e-01 +1.7628e+00 +2.5397e+00 -4.3566e-01 -1.8200e+00 +1.0349e-01 -3.3148e-01 +2.6910e+00 -8.6237e-01 +1.2597e+00 -4.2954e-01 +8.8722e-02 +2.8652e+00 -2.2909e-01 +3.3928e+00 +9.8697e-01 +2.2628e+00 +7.7974e-01 -9.3175e-01
% function evaluation | noise-free fitness - Fopt (1.639300000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.618460157e+05 +3.618460157e+05 +3.620099457e+05 +3.620099457e+05 +2.0915e+00 -1.9258e+00 +1.1152e+00 -1.3925e+00 +1.5797e+00 -1.6190e+00 +4.7548e-01 +8.5446e-02 -2.1994e-01 -1.4604e+00 -3.8994e+00 -3.3354e+00 -4.5415e+00 +4.3089e+00 -2.3530e+00 -3.6710e+00 +6.4560e-02 -7.2318e-02 +3.5351e+00 -3.7250e+00
7 +2.421061446e+05 +2.421061446e+05 +2.422700746e+05 +2.422700746e+05 -8.0253e-01 +2.6413e+00 -4.3067e+00 +3.0173e+00 -5.8741e-01 -4.9388e+00 -3.4162e+00 -3.6839e+00 +2.3490e+00 +3.6362e-01 -4.4821e+00 +5.4651e-01 -4.0961e+00 -1.3808e+00 -1.1080e+00 -1.8322e+00 -1.8434e+00 -4.4361e-01 -3.6110e+00 -8.5591e-01
14 +5.515332479e+04 +5.515332479e+04 +5.531725479e+04 +5.531725479e+04 -2.8631e+00 -4.7605e+00 -5.2092e-01 -1.9795e+00 +3.4651e+00 -8.1379e-01 +1.3372e+00 -7.2015e-01 -1.3985e-01 -1.7043e+00 +1.1272e+00 +1.1755e-01 +3.4759e+00 -4.7236e+00 -1.3856e+00 +1.9199e-01 +9.0814e-01 -5.0942e-01 +2.7259e+00 +1.8604e-01
% function evaluation | noise-free fitness - Fopt (-5.002000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.089642562e+05 +9.089642562e+05 +9.089142362e+05 +9.089142362e+05 -6.2316e-01 +3.2668e+00 +1.2461e+00 -4.0213e+00 +3.8207e+00 +3.6943e+00 -4.3952e+00 -4.4738e+00 -3.2895e+00 +4.0782e+00 +4.9305e+00 +1.6292e+00 +9.6018e-01 -4.4938e+00 -4.8311e+00 -3.7027e+00 +1.8040e+00 -2.6749e+00 +1.3868e+00 -1.1135e+00
2 +1.918599041e+05 +1.918599041e+05 +1.918098841e+05 +1.918098841e+05 -2.8285e+00 +4.4548e+00 -3.0902e+00 -4.1399e+00 +6.8605e-01 -1.8663e+00 +9.3775e-01 +7.4094e-01 +1.8056e+00 -1.0654e+00 +4.9749e+00 +3.3630e+00 +2.3672e+00 +1.7948e+00 -3.5280e+00 +3.3559e+00 -3.8526e+00 +2.9649e+00 -1.5743e+00 -1.3973e+00
17 +1.426296120e+05 +1.426296120e+05 +1.425795920e+05 +1.425795920e+05 +2.8771e+00 -2.4658e+00 +3.5565e-01 -2.8157e+00 -1.1021e-01 +1.3023e+00 +1.9328e+00 +4.9349e+00 -4.8598e+00 +1.4924e+00 +1.4238e+00 +2.4979e+00 +2.2524e+00 -1.2634e+00 -3.1408e+00 +1.4033e+00 -9.3487e-01 +2.0051e+00 +1.3829e+00 +2.6910e+00
% function evaluation | noise-free fitness - Fopt (5.888600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.662333546e+05 +2.662333546e+05 +2.668222146e+05 +2.668222146e+05 -1.2194e+00 -1.6162e+00 +3.2046e+00 +1.3586e+00 -2.9259e+00 -3.6579e+00 +3.9825e+00 -3.6828e-01 -4.4894e+00 -2.6805e+00 +1.9472e+00 +2.0247e+00 -3.2661e+00 +5.1394e-01 -1.3499e-01 -3.5679e+00 -4.7776e+00 +1.4116e+00 -1.5740e+00 -4.5518e+00
3 +1.110954334e+05 +1.110954334e+05 +1.116842934e+05 +1.116842934e+05 +3.0610e+00 +3.2396e+00 -5.5262e-01 +5.4226e-01 +7.2747e-01 +2.2550e+00 -2.5872e+00 -1.6938e+00 -1.3645e+00 +1.5645e+00 +1.2842e-01 -3.0449e+00 +2.4093e+00 +2.4867e+00 +4.8601e-01 -4.0128e+00 +2.2720e+00 -4.5416e+00 -1.8545e+00 -2.3286e+00
35 +8.291835490e+04 +8.291835490e+04 +8.350721490e+04 +8.350721490e+04 +2.9077e+00 +7.0902e-01 +2.1906e+00 -5.5078e-01 -1.1356e+00 -2.9073e+00 +1.3656e+00 -3.5861e-01 -3.6068e+00 -2.5162e+00 -4.6786e-01 -3.7011e+00 +7.0555e-01 -2.6347e+00 -2.1092e-01 -4.4341e+00 -1.0361e+00 -1.0372e+00 -6.5903e-01 +2.0502e+00
106 +4.414218065e+04 +4.414218065e+04 +4.473104065e+04 +4.473104065e+04 +1.1181e+00 +2.9628e-01 -4.0103e-01 -9.4807e-01 +2.7114e+00 +1.4440e-01 +2.4683e+00 +1.2899e+00 -9.8861e-01 +1.4957e-01 -1.0266e-01 -1.2181e+00 +8.7546e-02 -1.4312e+00 -1.4965e+00 -4.4635e-01 +1.3950e-01 +1.4047e-01 -2.9560e+00 +4.5133e+00
% function evaluation | noise-free fitness - Fopt (-3.294000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.826289923e+05 +3.826289923e+05 +3.825960523e+05 +3.825960523e+05 +4.3970e+00 -7.1535e-01 -3.6201e+00 -1.3259e+00 +9.7627e-02 -9.1319e-02 -3.3845e-02 -2.8953e+00 -3.4440e+00 -3.4375e+00 +4.2896e+00 +4.6637e-01 -1.9277e-02 -3.5246e+00 -3.1939e+00 -1.3817e+00 +4.4009e+00 -3.5067e+00 -4.5679e+00 -4.1616e-01
7 +2.112857879e+05 +2.112857879e+05 +2.112528479e+05 +2.112528479e+05 -2.2780e+00 -2.4928e+00 -5.0374e-01 -4.5736e+00 +6.7602e-01 +1.0928e+00 -3.0905e+00 -1.7694e+00 +1.0989e-02 +2.9702e+00 +2.5247e+00 +1.2739e+00 -5.5926e-01 -2.1894e+00 -3.4756e+00 +2.2118e+00 +2.2872e+00 -3.5259e+00 +1.6963e+00 +3.1641e+00
13 +7.894669495e+04 +7.894669495e+04 +7.891375495e+04 +7.891375495e+04 -3.0145e+00 -1.8091e+00 -3.3101e+00 +2.2170e+00 +2.3740e+00 +3.0704e+00 -8.3451e-01 -3.0683e-01 +9.2259e-01 -3.7569e-01 +1.5404e-01 -4.9149e-01 -2.8287e+00 +7.2375e-01 -9.4961e-02 -1.2811e+00 +2.5466e+00 -2.4806e+00 -2.6404e+00 +2.6437e+00
% function evaluation | noise-free fitness - Fopt (-1.116200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.534249004e+05 +5.534249004e+05 +5.533132804e+05 +5.533132804e+05 -2.1792e+00 +1.7278e+00 -4.4441e+00 -3.0620e+00 -1.6240e-02 +8.7812e-01 +1.3988e+00 +1.6709e+00 -1.0456e+00 -2.9285e+00 +6.4370e-01 +1.9885e+00 +2.7915e+00 -1.3002e+00 +4.9972e+00 +3.5027e+00 +4.3263e+00 +4.9573e+00 +4.6372e+00 -2.0735e+00
5 +3.288865981e+05 +3.288865981e+05 +3.287749781e+05 +3.287749781e+05 +3.1592e+00 +3.9179e+00 -4.7224e+00 -2.5248e+00 +3.1957e+00 -2.4067e+00 +2.8161e+00 -2.3316e+00 -4.1246e+00 +3.9840e+00 -2.1089e+00 -2.6995e+00 +5.1467e-01 -1.0947e+00 +4.3133e+00 +1.6195e+00 -8.5898e-01 -5.6777e-01 -4.1550e+00 +1.5617e+00
6 +1.094938827e+05 +1.094938827e+05 +1.093822627e+05 +1.093822627e+05 +3.2257e+00 -5.4649e-01 +2.7048e+00 +4.2526e+00 -4.9199e+00 +6.4097e-01 -1.7054e+00 +2.5439e+00 +2.7167e+00 -1.5815e+00 +1.3220e+00 -2.8041e+00 -2.3434e+00 +4.7280e-01 -3.3596e+00 +1.1862e+00 -4.5241e+00 +1.4063e+00 -2.0009e+00 -4.4858e-01
95 +8.829768750e+04 +8.829768750e+04 +8.818606750e+04 +8.818606750e+04 -3.7624e+00 +3.4727e+00 +4.0150e+00 +2.4706e+00 -9.7694e-01 +1.1492e+00 -9.0218e-01 -1.1621e+00 -2.8535e+00 -2.1140e+00 -7.8295e-01 -2.2300e+00 -1.0044e+00 -4.3372e-02 +1.9372e-01 -3.0603e+00 -1.7874e+00 -3.6814e+00 -4.4906e-01 -1.7475e-01
